,0,1,2,3,4
2280,003095,ZOYLJKHHA,中欧医疗健康混合A,混合型-偏股,ZHONGOUYILIAOJIANKANGHUNHEA
2281,003096,ZOYLJKHHC,中欧医疗健康混合C,混合型-偏股,ZHONGOUYILIAOJIANKANGHUNHEC
2282,003102,CSSYCZA,长盛盛裕纯债A,债券型-长债,CHANGSHENGSHENGYUCHUNZHAIA
2283,003103,CSSYCZC,长盛盛裕纯债C,债券型-长债,CHANGSHENGSHENGYUCHUNZHAIC
2284,003105,GDYXHHA,光大永鑫混合A,混合型-灵活,GUANGDAYONGXINHUNHEA
2285,003106,GDYXHHC,光大永鑫混合C,混合型-灵活,GUANGDAYONGXINHUNHEC
2286,003107,GDAQZQA,光大安祺债券A,债券型-混合债,GUANGDAANQIZHAIQUANA
2287,003108,GDAQZQC,光大安祺债券C,债券型-混合债,GUANGDAANQIZHAIQUANC
2288,003109,GDAHZQA,光大安和债券A,债券型-混合债,GUANGDAANHEZHAIQUANA
2289,003110,GDAHZQC,光大安和债券C,债券型-混合债,GUANGDAANHEZHAIQUANC
2290,003115,GDCXHHA,光大诚鑫混合A,混合型-灵活,GUANGDACHENGXINHUNHEA
2291,003116,GDCXHHC,光大诚鑫混合C,混合型-灵活,GUANGDACHENGXINHUNHEC
2292,003117,GDJXHHA,光大吉鑫混合A,混合型-灵活,GUANGDAJIXINHUNHEA
2293,003118,GDJXHHC,光大吉鑫混合C,混合型-灵活,GUANGDAJIXINHUNHEC
2294,003119,BSXYHHA,博时鑫源混合A,混合型-灵活,BOSHIXINYUANHUNHEA
2295,003120,BSXYHHC,博时鑫源混合C,混合型-灵活,BOSHIXINYUANHUNHEC
2296,003121,ZXBCWLZQA,中信保诚稳利债券A,债券型-长债,ZHONGXINBAOCHENGWENLIZHAIQUANA
2297,003123,TZXLCZZQA,天治鑫利纯债债券A,债券型-长债,TIANZHIXINLICHUNZHAIZHAIQUANA
2298,003124,TZXLCZZQC,天治鑫利纯债债券C,债券型-长债,TIANZHIXINLICHUNZHAIZHAIQUANC
2299,003125,ZKWTWXCZJXHHA,中科沃土沃鑫成长精选混合A,混合型-灵活,ZHONGKEWOTUWOXINCHENGZHANGJINGXUANHUNHEA
2300,003126,CXYJHHA,长信易进混合A,混合型-偏债,CHANGXINYIJINHUNHEA
2301,003127,CXYJHHC,长信易进混合C,混合型-偏债,CHANGXINYIJINHUNHEC
2302,003130,ZXBCWLZQC,中信保诚稳利债券C,债券型-长债,ZHONGXINBAOCHENGWENLIZHAIQUANC
2303,003131,GSABQGZZHH,国寿安保强国智造混合,混合型-灵活,GUOSHOUANBAOQIANGGUOZHIZAOHUNHE
2304,003132,DBXHBLHPZHH,德邦新回报灵活配置混合,混合型-灵活,DEBANGXINHUIBAOLINGHUOPEIZHIHUNHE
2305,003133,YFDYXZQA,易方达裕鑫债券A,债券型-混合债,YIFANGDAYUXINZHAIQUANA
2306,003134,YFDYXZQC,易方达裕鑫债券C,债券型-混合债,YIFANGDAYUXINZHAIQUANC
2307,003135,JYSAFYZQ,金元顺安沣楹债券,债券型-混合债,JINYUANSHUNANFENGYINGZHAIQUAN
2308,003142,PHHDHHA,鹏华弘达混合A,混合型-灵活,PENGHUAHONGDAHUNHEA
2309,003143,PHHDHHC,鹏华弘达混合C,混合型-灵活,PENGHUAHONGDAHUNHEC
2310,003144,HBXJYHHLOFC,华宝新机遇混合(LOF)C,混合型-灵活,HUABAOXINJIYUHUNHELOFC
2311,003145,ZRJZYS,中融竞争优势,股票型,ZHONGRONGJINGZHENGYOUSHI
2312,003146,RTTYZQ,融通通优债券,债券型-长债,RONGTONGTONGYOUZHAIQUAN
2313,003147,DCDTLHPZCLHHA,大成动态量化配置策略混合A,混合型-灵活,DACHENGDONGTAILIANGHUAPEIZHICELUEHUNHEA
2314,003152,HFTXLHPZHHA,华富天鑫灵活配置混合A,混合型-灵活,HUAFUTIANXINLINGHUOPEIZHIHUNHEA
2315,003153,HFTXLHPZHHC,华富天鑫灵活配置混合C,混合型-灵活,HUAFUTIANXINLINGHUOPEIZHIHUNHEC
2316,003154,HBXHLHH,华宝新活力混合,混合型-灵活,HUABAOXINHUOLIHUNHE
2317,003155,ZJFSCZZQ,中加丰尚纯债债券,债券型-长债,ZHONGJIAFENGSHANGCHUNZHAIZHAIQUAN
2318,003156,ZSZYCZA,招商招悦纯债A,债券型-长债,ZHAOSHANGZHAOYUECHUNZHAIA
2319,003157,ZSZYCZC,招商招悦纯债C,债券型-长债,ZHAOSHANGZHAOYUECHUNZHAIC
2320,003159,WJHR18GYDKZA,万家恒瑞18个月定开债A,债券型-长债,WANJIAHENGRUI18GEYUEDINGKAIZHAIA
2321,003160,WJHR18GYDKZC,万家恒瑞18个月定开债C,债券型-长债,WANJIAHENGRUI18GEYUEDINGKAIZHAIC
2322,003161,NFATHHA,南方安泰混合A,混合型-偏债,NANFANGANTAIHUNHEA
2323,003162,BSFNCZZQ,博时富宁纯债债券,债券型-长债,BOSHIFUNINGCHUNZHAIZHAIQUAN
2324,003163,JYTY3GYDKZ,金鹰添益3个月定开债,债券型-长债,JINYINGTIANYI3GEYUEDINGKAIZHAI
2325,003164,JXXJTLHBB,建信现金添利货币B,货币型,JIANXINXIANJINTIANLIHUOBIB
2326,003165,PHHJHHAL,鹏华弘嘉混合A类,混合型-灵活,PENGHUAHONGJIAHUNHEALEI
2327,003166,PHHJHHCL,鹏华弘嘉混合C类,混合型-灵活,PENGHUAHONGJIAHUNHECLEI
2328,003167,QHKYDRZQA,前海开源鼎瑞债券A,债券型-混合债,QIANHAIKAIYUANDINGRUIZHAIQUANA
2329,003168,QHKYDRZQC,前海开源鼎瑞债券C,债券型-混合债,QIANHAIKAIYUANDINGRUIZHAIQUANC
2330,003169,CSSHHHA,长盛盛辉混合A,混合型-偏债,CHANGSHENGSHENGHUIHUNHEA
2331,003170,CSSHHHC,长盛盛辉混合C,混合型-偏债,CHANGSHENGSHENGHUIHUNHEC
2332,003171,XAHLCHB,信澳慧理财货币,货币型,XINAOHUILICAIHUOBI
2333,003173,MSJYXACZC,民生加银鑫安纯债C,债券型-长债,MINSHENGJIAYINXINANCHUNZHAIC
2334,003174,QHLHTHCZA,前海联合添惠纯债A,债券型-长债,QIANHAILIANHETIANHUICHUNZHAIA
2335,003175,HTBRDCLHHA,华泰柏瑞多策略混合A,混合型-灵活,HUATAIBAIRUIDUOCELUEHUNHEA
2336,003176,DBJYZQA,德邦景颐债券A,债券型-混合债,DEBANGJINGYIZHAIQUANA
2337,003177,DBJYZQC,德邦景颐债券C,债券型-混合债,DEBANGJINGYIZHAIQUANC
2338,003179,SXYLDKZ,山西裕利定开债,债券型-长债,SHANXIYULIDINGKAIZHAI
2339,003180,QHLHTLZQA,前海联合添利债券A,债券型-混合债,QIANHAILIANHETIANLIZHAIQUANA
2340,003181,QHLHTLZQC,前海联合添利债券C,债券型-混合债,QIANHAILIANHETIANLIZHAIQUANC
2341,003182,HFHXHHA,华富弘鑫混合A,混合型-灵活,HUAFUHONGXINHUNHEA
2342,003183,HFHXHHC,华富弘鑫混合C,混合型-灵活,HUAFUHONGXINHUNHEC
2343,003184,CTZZESG100ZSZQC,财通中证ESG100指数增强C,指数型-股票,CAITONGZHONGZHENGESG100ZHISHUZENGQIANGC
2344,003185,JXHBB,建信货币B,货币型,JIANXINHUOBIB
2345,003186,PHXADQKFHH,鹏华兴安定期开放混合,混合型-灵活,PENGHUAXINGANDINGQIKAIFANGHUNHE
2346,003187,JSAYHH,嘉实安益混合,混合型-灵活,JIASHIANYIHUNHE
2347,003188,BSJYCZZQA,博时聚源纯债债券A,债券型-长债,BOSHIJUYUANCHUNZHAIZHAIQUANA
2348,003189,HTFBXLHPZHHA,汇添富保鑫灵活配置混合A,混合型-灵活,HUITIANFUBAOXINLINGHUOPEIZHIHUNHEA
2349,003190,CJHXXFZTGPA,创金合信消费主题股票A,股票型,CHUANGJINHEXINXIAOFEIZHUTIGUPIAOA
2350,003191,CJHXXFZTGPC,创金合信消费主题股票C,股票型,CHUANGJINHEXINXIAOFEIZHUTIGUPIAOC
2351,003192,CJHXZFCZ,创金合信尊丰纯债,债券型-长债,CHUANGJINHEXINZUNFENGCHUNZHAI
2352,003193,CJHXZZCZZQA,创金合信尊智纯债债券A,债券型-长债,CHUANGJINHEXINZUNZHICHUNZHAIZHAIQUANA
2353,003194,HTFZZSHGQETFLJ,汇添富中证上海国企ETF联接,指数型-股票,HUITIANFUZHONGZHENGSHANGHAIGUOQIETFLIANJIE
2354,003195,GDYLCZA,光大永利纯债A,债券型-长债,GUANGDAYONGLICHUNZHAIA
2355,003196,GDYLCZC,光大永利纯债C,债券型-长债,GUANGDAYONGLICHUNZHAIC
2356,003197,GDACZQA,光大安诚债券A,债券型-混合债,GUANGDAANCHENGZHAIQUANA
2357,003198,GDACZQC,光大安诚债券C,债券型-混合债,GUANGDAANCHENGZHAIQUANC
2358,003199,CSSQYNZQA,长盛盛琪一年债券A,债券型-长债,CHANGSHENGSHENGQIYINIANZHAIQUANA
2359,003200,CSSQYNZQC,长盛盛琪一年债券C,债券型-长债,CHANGSHENGSHENGQIYINIANZHAIQUANC
2360,003204,CTSYZQZQC,财通收益增强债券C,债券型-混合债,CAITONGSHOUYIZENGQIANGZHAIQUANC
2361,003205,CTKZZZQC,财通可转债债券C,债券型-可转债,CAITONGKEZHUANZHAIZHAIQUANC
2362,003206,BSHXHB,博时合鑫货币,货币型,BOSHIHEXINHUOBI
2363,003207,BSFFCZ,博时富发纯债,债券型-长债,BOSHIFUFACHUNZHAI
2364,003209,PHFDZQ,鹏华丰达债券,债券型-长债,PENGHUAFENGDAZHAIQUAN
2365,003210,BSZZCZZQ,博时智臻纯债债券,债券型-长债,BOSHIZHIZHENCHUNZHAIZHAIQUAN
2366,003213,ZYYXDQKFZQFQS,中银悦享定期开放债券发起式,债券型-长债,ZHONGYINYUEXIANGDINGQIKAIFANGZHAIQUANFAQISHI
2367,003214,YFDFHCZZQ,易方达富惠纯债债券,债券型-长债,YIFANGDAFUHUICHUNZHAIZHAIQUAN
2368,003218,QHKYXHZQA,前海开源祥和债券A,债券型-混合债,QIANHAIKAIYUANXIANGHEZHAIQUANA
2369,003219,QHKYXHZQC,前海开源祥和债券C,债券型-混合债,QIANHAIKAIYUANXIANGHEZHAIQUANC
2370,003220,ZSHLCZZQ,浙商惠利纯债债券,债券型-长债,ZHESHANGHUILICHUNZHAIZHAIQUAN
2371,003221,XHFLZQA,新华丰利债券A,债券型-混合债,XINHUAFENGLIZHAIQUANA
2372,003222,XHFLZQC,新华丰利债券C,债券型-混合债,XINHUAFENGLIZHAIQUANC
2373,003223,GFJFCZ,广发景丰纯债,债券型-长债,GUANGFAJINGFENGCHUNZHAI
2374,003226,XCWJZQA,信诚稳健债券A,债券型-长债,XINCHENGWENJIANZHAIQUANA
2375,003227,XCWJZQC,信诚稳健债券C,债券型-长债,XINCHENGWENJIANZHAIQUANC
2376,003228,PYASRRXHBA,浦银安盛日日鑫货币A,货币型,PUYINANSHENGRIRIXINHUOBIA
2377,003229,PYASRRXHBB,浦银安盛日日鑫货币B,货币型,PUYINANSHENGRIRIXINHUOBIB
2378,003230,CJHXYLBJGPA,创金合信医疗保健股票A,股票型,CHUANGJINHEXINYILIAOBAOJIANGUPIAOA
2379,003231,CJHXYLBJGPC,创金合信医疗保健股票C,股票型,CHUANGJINHEXINYILIAOBAOJIANGUPIAOC
2380,003232,CJHXJRDCA,创金合信金融地产A,股票型,CHUANGJINHEXINJINRONGDICHANA
2381,003233,CJHXJRDCC,创金合信金融地产C,股票型,CHUANGJINHEXINJINRONGDICHANC
2382,003234,XCZLHHA,信诚至利混合A,混合型-灵活,XINCHENGZHILIHUNHEA
2383,003235,XCZLHHC,信诚至利混合C,混合型-灵活,XINCHENGZHILIHUNHEC
2384,003238,XHWYZZZTLHPZHH,新华外延增长主题灵活配置混合,混合型-灵活,XINHUAWAIYANZENGZHANGZHUTILINGHUOPEIZHIHUNHE
2385,003239,BSAQ6GYDKZA,博时安祺6个月定开债A,债券型-长债,BOSHIANQI6GEYUEDINGKAIZHAIA
2386,003240,BSAQ6GYDKZC,博时安祺6个月定开债C,债券型-长债,BOSHIANQI6GEYUEDINGKAIZHAIC
2387,003241,CJHXLHFXHHA,创金合信量化发现混合A,混合型-灵活,CHUANGJINHEXINLIANGHUAFAXIANHUNHEA
2388,003242,CJHXLHFXHHC,创金合信量化发现混合C,混合型-灵活,CHUANGJINHEXINLIANGHUAFAXIANHUNHEC
2389,003243,STMGZGSJRMB,上投摩根中国世纪人民币,QDII,SHANGTOUMOGENZHONGGUOSHIJIRENMINBI
2390,003244,STMGZGSJMYXC,上投摩根中国世纪美元现钞,QDII,SHANGTOUMOGENZHONGGUOSHIJIMEIYUANXIANCHAO
2391,003245,STMGZGSJMYXH,上投摩根中国世纪美元现汇,QDII,SHANGTOUMOGENZHONGGUOSHIJIMEIYUANXIANHUI
2392,003246,HTBRTTBHBA,华泰柏瑞天添宝货币A,货币型,HUATAIBAIRUITIANTIANBAOHUOBIA
2393,003252,DCTYJYXHBA,大成添益交易型货币A,货币型,DACHENGTIANYIJIAOYIXINGHUOBIA
2394,003253,DCTYJYXHBB,大成添益交易型货币B,货币型,DACHENGTIANYIJIAOYIXINGHUOBIB
2395,003254,QHKYDYZQA,前海开源鼎裕债券A,债券型-混合债,QIANHAIKAIYUANDINGYUZHAIQUANA
2396,003255,QHKYDYZQC,前海开源鼎裕债券C,债券型-混合债,QIANHAIKAIYUANDINGYUZHAIQUANC
2397,003258,BSFXCZZQA,博时富祥纯债债券A,债券型-长债,BOSHIFUXIANGCHUNZHAIZHAIQUANA
2398,003259,BSJLCZZQ,博时聚利纯债债券,债券型-长债,BOSHIJULICHUNZHAIZHAIQUAN
2399,003260,BSLFCZ,博时利发纯债,债券型-长债,BOSHILIFACHUNZHAI
2400,003264,XHHQTLHBB,新华活期添利货币B,货币型,XINHUAHUOQITIANLIHUOBIB
2401,003265,ZSZKCZA,招商招坤纯债A,债券型-长债,ZHAOSHANGZHAOKUNCHUNZHAIA
2402,003266,ZSZKCZC,招商招坤纯债C,债券型-长债,ZHAOSHANGZHAOKUNCHUNZHAIC
2403,003267,XHYNBHBB,新华壹诺宝货币B,货币型,XINHUAYINUOBAOHUOBIB
2404,003268,BSYCCZ,博时悦楚纯债,债券型-长债,BOSHIYUECHUCHUNZHAI
2405,003269,ZSZQ3GYDKZA,招商招乾3个月定开债A,债券型-长债,ZHAOSHANGZHAOQIAN3GEYUEDINGKAIZHAIA
2406,003270,ZSZQ3GYDKZC,招商招乾3个月定开债C,债券型-长债,ZHAOSHANGZHAOQIAN3GEYUEDINGKAIZHAIC
2407,003273,AXYFDKZQA,安信永丰定开债券A,债券型-长债,ANXINYONGFENGDINGKAIZHAIQUANA
2408,003274,AXYFDKZQC,安信永丰定开债券C,债券型-长债,ANXINYONGFENGDINGKAIZHAIQUANC
2409,003275,GLATLZZZA,国联安添利增长债A,债券型-混合债,GUOLIANANTIANLIZENGZHANGZHAIA
2410,003276,GLATLZZZC,国联安添利增长债C,债券型-混合债,GUOLIANANTIANLIZENGZHANGZHAIC
2411,003277,XCWRZQA,信诚稳瑞债券A,债券型-长债,XINCHENGWENRUIZHAIQUANA
2412,003278,XCWRZQC,信诚稳瑞债券C,债券型-长债,XINCHENGWENRUIZHAIQUANC
2413,003279,RTHGSZHSHLHPZHH,融通沪港深智慧生活灵活配置混合,混合型-灵活,RONGTONGHUGANGSHENZHIHUISHENGHUOLINGHUOPEIZHIHUNHE
2414,003280,PHFHZQ,鹏华丰恒债券,债券型-长债,PENGHUAFENGHENGZHAIQUAN
2415,003281,GFHQBHBB,广发活期宝货币B,货币型,GUANGFAHUOQIBAOHUOBIB
2416,003282,XCZYLHPZHHA,信诚至裕灵活配置混合A,混合型-灵活,XINCHENGZHIYULINGHUOPEIZHIHUNHEA
2417,003283,XCZYLHPZHHC,信诚至裕灵活配置混合C,混合型-灵活,XINCHENGZHIYULINGHUOPEIZHIHUNHEC
2418,003284,ZYYYJKHH,中邮医药健康混合,混合型-灵活,ZHONGYOUYIYAOJIANKANGHUNHE
2419,003285,GSABAKCZZQ,国寿安保安康纯债债券,债券型-长债,GUOSHOUANBAOANKANGCHUNZHAIZHAIQUAN
2420,003286,PAHXCZA,平安惠享纯债A,债券型-长债,PINGANHUIXIANGCHUNZHAIA
2421,003287,ZXBCWYA,中信保诚稳益A,债券型-长债,ZHONGXINBAOCHENGWENYIA
2422,003288,ZXBCWYC,中信保诚稳益C,债券型-长债,ZHONGXINBAOCHENGWENYIC
2423,003289,CJHXZTCZZQ,创金合信尊泰纯债债券,债券型-长债,CHUANGJINHEXINZUNTAICHUNZHAIZHAIQUAN
2424,003290,CCJWZQA,长城久稳债券A,债券型-长债,CHANGCHENGJIUWENZHAIQUANA
2425,003291,XAJKZGHHA,信澳健康中国混合A,混合型-灵活,XINAOJIANKANGZHONGGUOHUNHEA
2426,003292,JSYSCZHH,嘉实优势成长混合,混合型-灵活,JIASHIYOUSHICHENGZHANGHUNHE
2427,003293,YFDKRHH,易方达科瑞混合,混合型-灵活,YIFANGDAKERUIHUNHE
2428,003295,NFAYHHA,南方安裕混合A,混合型-偏债,NANFANGANYUHUNHEA
2429,003297,ZSSZZQZQLOFE,招商双债增强债券(LOF)E,债券型-混合债,ZHAOSHANGSHUANGZHAIZENGQIANGZHAIQUANLOFE
2430,003298,JSWLCYGPA,嘉实物流产业股票A,股票型,JIASHIWULIUCHANYEGUPIAOA
2431,003299,JSWLCYGPC,嘉实物流产业股票C,股票型,JIASHIWULIUCHANYEGUPIAOC
2432,003300,HXYHHHA,华夏圆和混合A,混合型-灵活,HUAXIAYUANHEHUNHEA
2433,003301,HXDRZQA,华夏鼎融债券A,债券型-混合债,HUAXIADINGRONGZHAIQUANA
2434,003302,HXDRZQC,华夏鼎融债券C,债券型-混合债,HUAXIADINGRONGZHAIQUANC
2435,003304,QHKYHGSHXZYHHA,前海开源沪港深核心资源混合A,混合型-灵活,QIANHAIKAIYUANHUGANGSHENHEXINZIYUANHUNHEA
2436,003305,QHKYHGSHXZYHHC,前海开源沪港深核心资源混合C,混合型-灵活,QIANHAIKAIYUANHUGANGSHENHEXINZIYUANHUNHEC
2437,003308,ZXJTRLA,中信建投睿利A,混合型-灵活,ZHONGXINJIANTOURUILIA
2438,003309,XYQYYNDKZA,兴业启元一年定开债A,债券型-长债,XINGYEQIYUANYINIANDINGKAIZHAIA
2439,003310,XYQYYNDKZC,兴业启元一年定开债C,债券型-长债,XINGYEQIYUANYINIANDINGKAIZHAIC
2440,003313,ZYRXDKZQ,中银睿享定开债券,债券型-长债,ZHONGYINRUIXIANGDINGKAIZHAIQUAN
2441,003314,ZSHNCZZQ,浙商惠南纯债债券,债券型-长债,ZHESHANGHUINANCHUNZHAIZHAIQUAN
2442,003315,JSCCZCXJRZ,景顺长城政策性金融债,债券型-长债,JINGSHUNCHANGCHENGZHENGCEXINGJINRONGZHAI
2443,003316,ZYZQXJGJHBA,中银证券现金管家货币A,货币型,ZHONGYINZHENGQUANXIANJINGUANJIAHUOBIA
2444,003317,ZYZQXJGJHBB,中银证券现金管家货币B,货币型,ZHONGYINZHENGQUANXIANJINGUANJIAHUOBIB
2445,003318,JSZZ500HYZXDBD,景顺中证500行业中性低波动,指数型-股票,JINGSHUNZHONGZHENG500HANGYEZHONGXINGDIBODONG
2446,003321,YFDYYCLRMB,易方达原油C类人民币,QDII,YIFANGDAYUANYOUCLEIRENMINBI
2447,003322,YFDYYALMYH,易方达原油A类美元汇,QDII,YIFANGDAYUANYOUALEIMEIYUANHUI
2448,003323,YFDYYCLMYH,易方达原油C类美元汇,QDII,YIFANGDAYUANYOUCLEIMEIYUANHUI
2449,003324,DFYX18GYDKZA,东方永兴18个月定开债A,债券型-长债,DONGFANGYONGXING18GEYUEDINGKAIZHAIA
2450,003325,DFYX18GYDKZC,东方永兴18个月定开债C,债券型-长债,DONGFANGYONGXING18GEYUEDINGKAIZHAIC
2451,003327,WJXJCZA,万家鑫璟纯债A,债券型-长债,WANJIAXINJINGCHUNZHAIA
2452,003328,WJXJCZC,万家鑫璟纯债C,债券型-长债,WANJIAXINJINGCHUNZHAIC
2453,003329,WJXACZZQA,万家鑫安纯债债券A,债券型-长债,WANJIAXINANCHUNZHAIZHAIQUANA
2454,003330,WJXACZZQC,万家鑫安纯债债券C,债券型-长债,WANJIAXINANCHUNZHAIZHAIQUANC
2455,003331,BSLZDKHH,博时乐臻定开混合,混合型-偏债,BOSHILEZHENDINGKAIHUNHE
2456,003333,TXZXCZHH,泰信智选成长混合,混合型-灵活,TAIXINZHIXUANCHENGZHANGHUNHE
2457,003336,CJSYZQZQ,长江收益增强债券,债券型-混合债,CHANGJIANGSHOUYIZENGQIANGZHAIQUAN
2458,003337,NFYYDKZQFQ,南方颐元定开债券发起,债券型-长债,NANFANGYIYUANDINGKAIZHAIQUANFAQI
2459,003341,GYRY18GYDKZ,工银瑞盈18个月定开债,债券型-混合债,GONGYINRUIYING18GEYUEDINGKAIZHAI
2460,003343,PHHHLHPZHHA,鹏华弘惠灵活配置混合A,混合型-灵活,PENGHUAHONGHUILINGHUOPEIZHIHUNHEA
2461,003344,PHHHLHPZHHC,鹏华弘惠灵活配置混合C,混合型-灵活,PENGHUAHONGHUILINGHUOPEIZHIHUNHEC
2462,003345,AXXCZHHA,安信新成长混合A,混合型-灵活,ANXINXINCHENGZHANGHUNHEA
2463,003346,AXXCZHHC,安信新成长混合C,混合型-灵活,ANXINXINCHENGZHANGHUNHEC
2464,003349,CXWYCZ,长信稳益纯债,债券型-长债,CHANGXINWENYICHUNZHAI
2465,003357,JSWXCZZQC,嘉实稳祥纯债债券C,债券型-长债,JIASHIWENXIANGCHUNZHAIZHAIQUANC
2466,003358,YFDZZ710NGKZA,易方达中债7-10年国开债A,债券型-长债,YIFANGDAZHONGZHAI710NIANGUOKAIZHAIA
2467,003359,DC360HLWDSJ100C,大成360互联网+大数据100C,指数型-股票,DACHENG360HULIANWANGDASHUJU100C
2468,003360,QHKYRHZQA,前海开源瑞和债券A,债券型-混合债,QIANHAIKAIYUANRUIHEZHAIQUANA
2469,003361,QHKYRHZQC,前海开源瑞和债券C,债券型-混合债,QIANHAIKAIYUANRUIHEZHAIQUANC
2470,003363,CJLXHBA,长江乐享货币A,货币型,CHANGJIANGLEXIANGHUOBIA
2471,003364,CJLXHBB,长江乐享货币B,货币型,CHANGJIANGLEXIANGHUOBIB
2472,003365,CJLXHBC,长江乐享货币C,货币型,CHANGJIANGLEXIANGHUOBIC
2473,003366,ZSHJZZZXCZZS,浙商汇金中证转型成长指数,指数型-股票,ZHESHANGHUIJINZHONGZHENGZHUANXINGCHENGZHANGZHISHU
2474,003373,DCJLLHPZHHA,大成景禄灵活配置混合A,混合型-灵活,DACHENGJINGLULINGHUOPEIZHIHUNHEA
2475,003374,DCJLLHPZHHC,大成景禄灵活配置混合C,混合型-灵活,DACHENGJINGLULINGHUOPEIZHIHUNHEC
2476,003376,GFZZ710NGKZZSA,广发中债7-10年国开债指数A,债券型-长债,GUANGFAZHONGZHAI710NIANGUOKAIZHAIZHISHUA
2477,003377,GFZZ710NGKZZSC,广发中债7-10年国开债指数C,债券型-长债,GUANGFAZHONGZHAI710NIANGUOKAIZHAIZHISHUC
2478,003378,TKCLYXHH,泰康策略优选混合,混合型-灵活,TAIKANGCELUEYOUXUANHUNHE
2479,003379,XCZXHHA,信诚至选混合A,混合型-灵活,XINCHENGZHIXUANHUNHEA
2480,003380,XCZXHHC,信诚至选混合C,混合型-灵活,XINCHENGZHIXUANHUNHEC
2481,003382,MSJYXXZQA,民生加银鑫享债券A,债券型-长债,MINSHENGJIAYINXINXIANGZHAIQUANA
2482,003383,MSJYXXZQC,民生加银鑫享债券C,债券型-长债,MINSHENGJIAYINXINXIANGZHAIQUANC
2483,003384,JYTYCZZQA,金鹰添盈纯债债券A,债券型-长债,JINYINGTIANYINGCHUNZHAIZHAIQUANA
2484,003385,GYQQMYZARMB,工银全球美元债A人民币,QDII,GONGYINQUANQIUMEIYUANZHAIARENMINBI
2485,003386,GYQQMYZAMYXH,工银全球美元债A美元现汇,QDII,GONGYINQUANQIUMEIYUANZHAIAMEIYUANXIANHUI
2486,003387,GYQQMYZC,工银全球美元债C,QDII,GONGYINQUANQIUMEIYUANZHAIC
2487,003388,ZSZYBHBA,招商招益宝货币A,货币型,ZHAOSHANGZHAOYIBAOHUOBIA
2488,003389,ZSZYBHBB,招商招益宝货币B,货币型,ZHAOSHANGZHAOYIBAOHUOBIB
2489,003390,JXYNDK,江信一年定开,债券型-长债,JIANGXINYINIANDINGKAI
2490,003391,JXTTYHBA,建信天添益货币A,货币型,JIANXINTIANTIANYIHUOBIA
2491,003392,JXTTYHBB,建信天添益货币B,货币型,JIANXINTIANTIANYIHUOBIB
2492,003393,JXTTYHBC,建信天添益货币C,货币型,JIANXINTIANTIANYIHUOBIC
2493,003395,AXZXCZ,安信尊享纯债,债券型-长债,ANXINZUNXIANGCHUNZHAI
2494,003396,DFHYXHLHH,东方红优享红利混合,混合型-灵活,DONGFANGHONGYOUXIANGHONGLIHUNHE
2495,003397,YHTYWHLHPZHH,银华体育文化灵活配置混合,混合型-灵活,YINHUATIYUWENHUALINGHUOPEIZHIHUNHE
2496,003398,TPRRJHBA,太平日日金货币A,货币型,TAIPINGRIRIJINHUOBIA
2497,003399,TPRRJHBB,太平日日金货币B,货币型,TAIPINGRIRIJINHUOBIB
2498,003400,JXHRZQ,建信恒瑞债券,债券型-混合债,JIANXINHENGRUIZHAIQUAN
2499,003401,GYKZZZQ,工银可转债债券,债券型-可转债,GONGYINKEZHUANZHAIZHAIQUAN
2500,003402,AXHQBHBA,安信活期宝货币A,货币型,ANXINHUOQIBAOHUOBIA
2501,003403,HSRFDZA,华商瑞丰短债A,债券型-中短债,HUASHANGRUIFENGDUANZHAIA
2502,003406,NFDYDKZQ,南方多元定开债券,债券型-长债,NANFANGDUOYUANDINGKAIZHAIQUAN
2503,003407,JSCCJTFLCZA,景顺长城景泰丰利纯债A,债券型-长债,JINGSHUNCHANGCHENGJINGTAIFENGLICHUNZHAIA
2504,003408,JSCCJTFLCZC,景顺长城景泰丰利纯债C,债券型-长债,JINGSHUNCHANGCHENGJINGTAIFENGLICHUNZHAIC
2505,003411,PHHKLHPZHHA,鹏华弘康灵活配置混合A,混合型-灵活,PENGHUAHONGKANGLINGHUOPEIZHIHUNHEA
2506,003412,PHHKLHPZHHC,鹏华弘康灵活配置混合C,混合型-灵活,PENGHUAHONGKANGLINGHUOPEIZHIHUNHEC
2507,003413,HTBRXJJHGSHH,华泰柏瑞新经济沪港深混合,混合型-灵活,HUATAIBAIRUIXINJINGJIHUGANGSHENHUNHE
2508,003416,ZSCJDSJGPA,招商财经大数据股票A,股票型,ZHAOSHANGCAIJINGDASHUJUGUPIAOA
2509,003417,ZJFZCZZQ,中加丰泽纯债债券,债券型-长债,ZHONGJIAFENGZECHUNZHAIZHAIQUAN
2510,003418,HRYDRXZQA,华润元大润鑫债券A,债券型-长债,HUARUNYUANDARUNXINZHAIQUANA
2511,003422,GSABTLHBA,国寿安保添利货币A,货币型,GUOSHOUANBAOTIANLIHUOBIA
2512,003423,GSABTLHBB,国寿安保添利货币B,货币型,GUOSHOUANBAOTIANLIHUOBIB
2513,003424,JXHFCZ,江信洪福纯债,债券型-长债,JIANGXINHONGFUCHUNZHAI
2514,003425,JXTFA,江信添福A,债券型-长债,JIANGXINTIANFUA
2515,003426,JXTFC,江信添福C,债券型-长债,JIANGXINTIANFUC
