,0
1359,36612.686974409604
1360,36068.777471722206
1361,35241.27438753109
1362,35533.31506412746
1363,34741.9931733341
1364,35430.58008306696
1365,33905.56663880194
1366,34237.78082329391
1367,32443.28108407525
1368,31378.339954859395
1369,32043.220393855736
1370,33180.887418553226
1371,33098.0546703168
1372,31678.866379103725
1373,32371.439076054066
1374,32818.7457794952
1375,33532.679628512546
1376,32656.384460326903
1377,32763.893456064994
1378,32870.801052144576
1379,32765.35466888937
1380,32715.52428426528
1381,33640.10261622263
1382,34109.94998891041
1383,34352.86073905592
1384,33901.58588875715
1385,34503.62002269011
1386,35788.01579668987
1387,35497.80548184501
1388,34434.45865731798
1389,35051.71492557387
1390,34213.78771686605
1391,33937.1320314076
1392,34276.27201345539
1393,34591.1970459362
1394,34268.121690954446
1395,34703.65316943591
1396,35217.5812615709
1397,35497.93070390452
1398,36039.00931845744
1399,35960.87253109212
1400,36455.18848993403
1401,35766.65629465299
1402,36216.31069326627
1403,36582.81679153682
1404,36959.68213945642
1405,36716.81240976731
1406,35652.80474489659
1407,35052.550036561486
1408,34472.935817937185
1409,35529.61793392645
1410,35956.676031535426
1411,36163.67563507713
1412,36882.55531587195
1413,37599.24561291113
1414,37617.236678716064
1415,37356.79988306808
1416,37989.40299870536
1417,37819.6795887762
1418,38591.93028228258
1419,39911.43065368198
1420,39587.19063164645
1421,39723.16337894562
1422,39476.787712901256
1423,39548.97286844814
1424,39843.12810050843
1425,39300.22802959595
1426,39596.033937068314
1427,40008.60338675902
1428,40240.66815731744
1429,38585.076416101525
1430,38746.1287059691
1431,39047.3857647028
1432,38151.57186157943
1433,37977.455880355024
1434,37607.40594014789
1435,38026.291126013675
1436,37515.130436078885
1437,37334.07694475552
1438,37557.387069588185
1439,36814.65204727935
1440,36916.94426577986
1441,37525.319736152735
1442,37832.80404211108
1443,37267.34360761835
1444,37453.845493839624
1445,37788.22639485596
1446,36450.418204017304
1447,36218.936644304966
1448,35923.020622169344
1449,36179.61362661341
1450,35403.20670361215
1451,34695.500635110286
1452,35113.601673822785
1453,35957.37439216528
1454,36165.21276391949
1455,36765.76744253237
1456,36089.534657391756
1457,36195.89716105083
1458,36245.03834936665
1459,36127.0723986771
1460,35594.69863351638
1461,34794.61694459547
1462,32774.52459025433
1463,31529.895978566492
1464,31824.82333674167
1465,31699.471180225915
1466,30442.938175669966
1467,31793.326124909774
1468,32301.82342784168
1469,31805.272677758512
1470,31594.46121182693
1471,31357.33114545335
1472,32367.85995141985
1473,33751.86067543015
1474,33063.4823748175
1475,32454.070068529705
1476,32607.95467303544
1477,32829.98313494186
1478,31381.405276210637
1479,31407.306928028305
1480,30899.281235920505
1481,29512.01298063947
1482,29822.69242076081
1483,30429.374978511485
1484,31048.95509347321
1485,30166.46957787593
1486,30114.42668856396
1487,30123.76835747779
1488,29535.588651677564
1489,30380.172347352112
1490,29883.55777229389
1491,30146.87177477955
1492,31028.101784683255
1493,31152.51693535529
1494,30688.082165260195
1495,30611.519740519652
1496,31031.58329510245
1497,30697.79889434674
1498,30479.61487327979
1499,29828.248116398296
1500,30062.82248574218
1501,30797.857355125972
1502,29971.206055916475
1503,30270.701240652208
1504,31415.064683723416
1505,32839.3416233199
1506,32461.35490166064
1507,32335.937443869563
1508,32626.7549198724
1509,33471.480699286396
1510,33228.15639648196
1511,33215.71527708234
1512,34371.56233693291
1513,34145.591208774815
1514,33857.878873266585
1515,32285.077470569755
1516,32950.60354972353
1517,32977.72252956883
1518,33061.80516160443
1519,33638.798195162904
1520,33494.98132843153
1521,33466.825522209
1522,32782.42215159294
1523,33078.818012046075
1524,33804.31125929668
1525,33382.96976826667
1526,33609.605442177206
1527,33345.51356762379
1528,34565.07975277658
1529,34490.624467365116
1530,34141.224293451975
1531,33910.816325583044
1532,33206.6025337182
1533,33353.871774030675
1534,32975.545550919895
1535,33412.521849532604
1536,34111.519921768
1537,33892.97028614525
1538,33692.577652621054
1539,33938.12752852014
1540,33994.472725374835
1541,33966.25460616356
1542,34510.583208969656
1543,34413.19035109401
1544,34128.93466462041
1545,34239.824410649395
1546,33675.14499429083
1547,33785.79831179586
1548,33878.074118068325
1549,34617.41437069123
1550,34370.029611272425
1551,34679.89509998165
1552,35812.75371760748
1553,36371.06772888259
1554,36353.195313240256
1555,36543.827795074176
1556,36630.75202417333
1557,36078.59807655193
1558,35758.89241996659
1559,35005.346526491136
1560,35024.48383460318
1561,34971.104021808016
1562,35065.6124983351
1563,35521.06445368954
1564,35985.68433438533
1565,35965.759286961365
1566,36063.70634380563
1567,34773.393969529025
1568,35050.56465877004
1569,34879.40189058108
1570,34827.77573808544
1571,34770.03216151429
1572,34247.65870930526
1573,33710.09946083133
1574,33641.51146986871
1575,33056.951839806534
1576,33482.68798303111
1577,32628.51636405821
1578,32241.26720870674
1579,32364.89330640699
1580,32689.048149282724
1581,32494.970039282165
1582,32847.22302657615
1583,33104.61347119686
1584,32716.444865812897
1585,31933.93547594767
1586,32148.667658947365
1587,31583.827085467936
1588,30935.647720492554
1589,31007.883243088625
1590,30554.426325242915
1591,31481.109500736675
1592,31386.677265610488
1593,31235.252604039582
1594,31596.27250627976
1595,31958.17366779899
1596,32189.207613290564
1597,32027.97365744582
1598,32176.855379516557
1599,32227.141537562293
1600,31469.57731538837
1601,31662.76392951589
1602,30624.10048782683
1603,30930.736481442633
1604,30989.90259656145
1605,31587.741756228057
1606,31269.80739515883
1607,30625.03698667214
1608,30376.231805655916
1609,29136.914734718437
1610,28673.979532229467
1611,28518.78371315483
1612,29491.61156725887
1613,29624.70021063108
1614,28201.65079512325
1615,26828.780272173357
1616,27760.706777006715
1617,28501.62875064543
1618,28484.552263260703
1619,28473.138520185665
1620,28220.635343418107
1621,28466.221396748144
1622,27899.740637056544
1623,27295.380558826597
1624,26691.545806316833
1625,26515.5032895243
1626,27616.759422486393
1627,27429.235658400634
1628,27992.68980015188
1629,27705.85176841467
1630,27492.38471384757
1631,27335.641270698958
1632,26479.79172388962
1633,27616.986040229378
1634,27553.552601898467
1635,28722.35352917678
1636,28654.467563340484
1637,28622.471003493807
1638,28354.519393679082
1639,28747.215572849997
1640,28193.050260298805
1641,28113.916921982072
1642,26645.603527247305
1643,27050.23591833927
1644,27610.57161789125
1645,27823.243773739323
1646,28091.021229191698
1647,28219.0148740721
1648,27173.952067155285
1649,27018.189491616744
1650,27453.72083818118
1651,27644.57012430534
1652,27867.52746446839
1653,27745.92891033698
1654,27384.135418895847
1655,27502.429825799805
1656,27325.2687451371
1657,27043.0713160713
1658,28143.967192517222
1659,27833.386209185726
1660,27268.71097313617
1661,27290.168721494392
1662,27293.79574359131
1663,27317.2975706327
1664,28059.529212301306
1665,28853.666831517377
1666,28603.273449078166
1667,28404.4830554004
1668,28849.15312204697
1669,29264.08629379772
1670,29725.86319116965
1671,29216.3122586064
1672,29658.75417950374
1673,29236.811487256462
1674,29653.596948198712
1675,29976.132149448084
1676,29997.843718875607
1677,30499.272435182855
1678,30896.382940389987
1679,30728.591655229306
1680,30262.535130671742
1681,30504.379098452115
1682,31133.50971910231
1683,31922.263993562552
1684,32087.700287958854
1685,31784.839361428036
1686,33070.41818198896
1687,32841.0231763124
1688,32773.74170254198
1689,32464.142425008424
1690,31693.03767291548
